name,height,age,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,goals,minutesPlayed,rating,touches,possessionLostCtrl,expectedGoals,expectedAssists,aerialLost,aerialWon,duelLost,duelWon,onTargetScoringAttempt,totalClearance,totalTackle,wasFouled,fouls,totalCross,accurateCross,outfielderBlock,goodHighClaim,savedShotsFromInsideTheBox,saves,challengeLost,totalContest,wonContest,bigChanceMissed,shotOffTarget,interceptionWon,keyPass,dispossessed,blockedScoringAttempt,bigChanceCreated,penaltyWon,totalOffside,goalsPrevented,penaltyConceded,cbf_ranking_2024
João Vieira,175.0,27.0,45.57142857142857,40.82142857142857,5.75,4.333333333333333,0.08,1.0,2431.0,7.103571428571429,56.035714285714285,7.0,0.0,0.0,1.3076923076923077,1.25,3.7777777777777777,4.115384615384615,1.1111111111111112,1.3333333333333333,2.0,1.947368421052632,2.363636363636364,1.75,1.3333333333333333,1.1666666666666667,0.0,0.0,0.0,1.2857142857142858,1.7,1.5,1.0,1.4,1.6,1.625,1.125,1.0,1.0,0.0,1.0,0.0,0.0,41
Juan Sforza,179.0,22.0,36.407407407407405,31.51851851851852,4.043478260869565,2.727272727272727,0.0,1.0,1564.0,6.82962962962963,44.22222222222222,6.230769230769231,0.0808888888888888,0.0146174917647058,1.7777777777777777,1.9411764705882355,2.9166666666666665,3.615384615384616,1.0,1.9375,1.8125,1.5,1.5333333333333334,1.25,0.0,1.5,0.0,0.0,0.0,1.5714285714285714,1.2222222222222223,1.2857142857142858,0.0,1.0,1.5833333333333333,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15
Julimar,188.0,23.0,16.62962962962963,13.22222222222222,1.3076923076923077,1.25,0.0416666666666666,1.0,1428.0,6.953571428571428,28.178571428571427,7.518518518518518,0.2076238095238095,0.0799605277272727,2.0526315789473686,2.142857142857143,4.538461538461538,4.269230769230769,1.4,1.75,1.6875,1.1111111111111112,1.5625,1.95,1.0,1.0,0.0,0.0,0.0,1.0,2.24,1.380952380952381,1.2,1.3076923076923077,1.4444444444444444,1.3333333333333333,1.5384615384615383,1.4166666666666667,1.0,1.0,1.0,0.0,0.0,6
Juninho,173.0,36.0,25.90322580645161,20.06451612903226,1.8846153846153848,1.4444444444444444,0.1111111111111111,1.0,2652.0,6.935483870967742,36.064516129032256,9.258064516129032,0.0,0.0,1.263157894736842,1.2727272727272727,3.066666666666667,3.28,1.0,1.4285714285714286,1.4210526315789471,1.7894736842105263,1.5263157894736843,2.055555555555556,1.25,1.1666666666666667,0.0,0.0,0.0,1.2222222222222223,1.4,1.0,1.0,1.1666666666666667,1.3571428571428572,1.7058823529411764,1.25,1.0,1.0,1.0,1.3333333333333333,0.0,0.0,13
Jádson,171.0,31.0,39.23333333333333,33.4,4.125,2.782608695652174,0.2068965517241379,1.0,2541.0,7.1,53.36666666666667,9.433333333333334,0.1206818181818182,0.07008676,1.411764705882353,1.125,4.517241379310345,5.066666666666666,1.0,1.4545454545454546,2.6666666666666665,2.409090909090909,2.0454545454545454,1.6428571428571428,1.0,1.4285714285714286,0.0,0.0,0.0,1.5263157894736843,1.4,1.125,1.0,1.2222222222222223,1.9411764705882355,2.0384615384615383,1.5263157894736843,1.0,1.0,0.0,1.0,0.0,0.0,18
Júnior Santos,188.0,30.0,14.842105263157896,10.894736842105264,1.3333333333333333,1.25,0.0714285714285714,1.0,1455.0,6.9,28.9,10.15,0.3871928571428571,0.1050958642857142,2.2142857142857144,2.071428571428572,5.5,4.55,1.5,1.0,1.8571428571428568,1.6666666666666667,1.2857142857142858,1.7272727272727273,1.0,1.0,0.0,0.0,0.0,1.3333333333333333,2.9473684210526314,1.8125,1.375,1.5555555555555556,1.0,1.8,1.8571428571428568,1.3333333333333333,1.0,0.0,2.0,0.0,0.0,8
Kaique Rocha,195.0,23.0,41.903225806451616,37.36666666666667,4.862068965517241,2.571428571428572,0.0384615384615384,0.0,2665.0,7.109677419354839,53.903225806451616,6.766666666666667,0.1476555555555555,0.0328101047619047,1.7058823529411764,2.888888888888889,2.7142857142857144,4.870967741935484,1.25,5.172413793103448,1.8333333333333333,1.2727272727272727,1.5555555555555556,1.25,1.0,1.2777777777777777,0.0,0.0,0.0,1.3,1.3333333333333333,1.2307692307692308,1.0,1.0,1.5217391304347827,1.3846153846153846,1.0,1.0,1.0,0.0,1.0,0.0,0.0,6
Kanu,186.0,27.0,63.14814814814815,59.22222222222222,4.478260869565218,3.142857142857143,0.0,0.0,2430.0,6.988888888888888,72.70370370370371,4.461538461538462,0.0378,0.0127369699999999,1.8333333333333333,2.238095238095238,2.958333333333333,3.9615384615384617,1.0,3.9130434782608696,1.8,1.7142857142857142,1.7058823529411764,0.0,0.0,1.6153846153846154,0.0,0.0,0.0,1.1428571428571428,1.0,1.0,0.0,1.3333333333333333,1.5789473684210529,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Kevyn,178.0,26.0,18.44,14.24,2.857142857142857,1.9166666666666667,0.0,1.0,1856.0,6.704,35.4,8.88,0.0,0.0,1.8823529411764703,1.6875,3.5,3.9166666666666665,1.3333333333333333,2.0,1.5714285714285714,2.0526315789473686,1.6428571428571428,1.75,1.0,1.0,0.0,0.0,0.0,1.25,1.4285714285714286,1.2,0.0,1.0,1.2142857142857142,1.0,1.375,1.0,0.0,0.0,1.0,0.0,0.0,41
Lourenço,169.0,27.0,30.2,24.52,4.8,2.875,0.1363636363636363,1.0,1898.0,7.108,43.68,9.84,0.0,0.0,1.6363636363636365,1.818181818181818,3.125,3.375,1.2727272727272727,1.6111111111111112,1.6,1.9,1.5,3.695652173913044,1.7647058823529411,1.0,0.0,0.0,0.0,1.1111111111111112,1.4545454545454546,1.0,1.0,1.3076923076923077,1.0625,1.8,1.1538461538461535,1.375,1.0,0.0,0.0,0.0,1.0,22
Luan Cândido,187.0,23.0,36.6,30.4,4.48,2.619047619047619,0.0,1.0,2114.0,6.912000000000001,53.12,9.36,0.1174384615384615,0.0131746892857142,1.8823529411764703,2.869565217391304,4.12,5.0,1.4,4.086956521739131,2.0476190476190474,1.125,2.473684210526316,1.8,0.0,1.5555555555555556,0.0,0.0,0.0,1.4,1.1111111111111112,1.0,0.0,1.2222222222222223,1.9444444444444444,1.2,1.0,1.1428571428571428,0.0,0.0,1.0,0.0,0.0,14
Luan Dias,181.0,27.0,26.181818181818183,21.181818181818183,2.736842105263158,2.142857142857143,0.1052631578947368,1.0,1564.0,7.072727272727272,41.13636363636363,12.095238095238097,0.0,0.0,1.3,1.0,4.4,4.8,1.1666666666666667,1.0,1.6470588235294117,2.210526315789474,1.875,4.0,1.1666666666666667,0.0,0.0,0.0,0.0,1.1666666666666667,2.647058823529412,2.090909090909091,0.0,1.3,1.5,1.8125,1.8888888888888888,1.3333333333333333,1.0,0.0,1.0,0.0,0.0,38
Luan Santos,173.0,25.0,27.727272727272727,24.40909090909091,2.611111111111111,1.7142857142857142,0.0,0.0,1457.0,6.713636363636363,35.5,4.818181818181818,0.04061,0.0151531807692307,1.375,1.5833333333333333,2.6842105263157894,3.0,1.0,1.8571428571428568,1.7777777777777777,1.2727272727272727,1.6875,1.0,1.0,0.0,0.0,0.0,0.0,1.25,1.6666666666666667,1.75,0.0,1.2,1.6428571428571428,1.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,23
Lucas Barbosa,193.0,23.0,22.548387096774192,15.838709677419354,2.7,1.7916666666666667,0.0689655172413793,1.0,2383.0,6.970967741935484,39.516129032258064,12.064516129032258,0.1964863636363636,0.121233658,2.4074074074074074,2.076923076923077,7.064516129032258,5.966666666666667,1.0714285714285714,1.7333333333333334,2.769230769230769,1.565217391304348,2.2962962962962963,2.32,1.4,1.0,0.0,0.0,0.0,1.7826086956521738,2.1,1.2857142857142858,1.0,1.3333333333333333,1.4375,1.8,1.7058823529411764,1.181818181818182,1.1428571428571428,0.0,1.0,0.0,0.0,18
Lucas Esquivel,183.0,22.785714285714285,45.392857142857146,37.07142857142857,5.642857142857143,2.75,0.2,0.0,2286.0,7.110714285714286,70.42857142857143,15.178571428571429,0.0417916666666666,0.142609303,1.5,1.5,4.071428571428571,5.035714285714286,1.0,3.2,2.75,1.4,1.5555555555555556,4.5,1.5714285714285714,1.5,0.0,0.0,0.0,1.8235294117647056,2.3125,1.9230769230769231,0.0,1.2,1.5,1.8888888888888888,1.4666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,6
Lucas Esteves,171.0,24.0,33.55555555555556,27.51851851851852,3.08,1.6,0.0833333333333333,1.0,2235.0,6.892592592592592,55.0,11.51851851851852,0.0695333333333333,0.0793029,1.6111111111111112,2.095238095238096,3.8461538461538463,4.807692307692308,1.0,3.0,2.142857142857143,1.2777777777777777,1.8125,3.4444444444444446,1.375,1.2,0.0,0.0,0.0,1.181818181818182,1.8235294117647056,1.0833333333333333,0.0,1.0769230769230769,1.5,1.3888888888888888,1.1666666666666667,1.0,1.0,1.0,1.1666666666666667,0.0,0.0,23
Lucas Evangelista,181.0,29.0,29.666666666666668,25.33333333333333,3.526315789473684,2.588235294117647,0.125,1.0,2034.0,7.051851851851852,44.0,8.518518518518519,0.1199777777777778,0.05906742,2.272727272727273,1.894736842105263,4.653846153846154,5.12,1.2222222222222223,1.4,1.947368421052632,2.45,1.588235294117647,1.947368421052632,1.6666666666666667,1.2857142857142858,0.0,0.0,0.0,1.5714285714285714,1.8333333333333333,2.25,1.0,1.3571428571428572,1.2307692307692308,1.7058823529411764,1.6428571428571428,1.3636363636363635,1.0,0.0,1.3333333333333333,0.0,0.0,14
Lucas Halter,187.0,24.0,52.72222222222222,48.05555555555556,5.611111111111111,3.9375,0.0,1.0,1512.0,6.838888888888889,60.27777777777778,4.888888888888889,0.0395666666666666,0.0150001946153846,1.9,1.7,3.333333333333333,2.466666666666667,1.0,4.294117647058823,1.4,1.2,1.5384615384615383,0.0,0.0,1.25,0.0,0.0,0.0,1.375,0.0,0.0,0.0,1.0,1.375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8
Lucas Lima,176.0,34.0,41.206896551724135,33.58620689655172,5.448275862068965,3.4074074074074074,0.2592592592592592,1.0,2393.0,7.289655172413793,57.172413793103445,14.0,0.0,0.0,1.2,1.0,3.851851851851852,4.172413793103448,1.0,1.1,2.05,2.375,1.45,4.714285714285714,2.04,1.0,0.0,0.0,0.0,1.4285714285714286,2.125,1.5833333333333333,0.0,1.0,1.0,2.56,1.9333333333333331,1.5,1.1428571428571428,0.0,1.5,0.0,0.0,25
Lucas Maia,190.0,31.0,44.30434782608695,37.95652173913044,6.318181818181818,3.2,0.0,1.0,1922.0,6.695652173913044,53.43478260869565,7.318181818181818,0.0,0.0,1.5333333333333334,2.210526315789474,2.5454545454545454,2.8,1.0,3.565217391304348,1.4285714285714286,1.0,1.625,0.0,0.0,2.0,0.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.625,1.25,1.0,1.0,1.0,0.0,1.0,0.0,1.0,41
Lucas Mineiro,188.0,28.0,35.166666666666664,30.58333333333333,3.857142857142857,2.6842105263157894,0.0434782608695652,0.0,1939.0,6.820833333333333,46.708333333333336,6.333333333333333,0.0591,0.0171627547368421,1.7692307692307692,1.7777777777777777,4.0,5.090909090909091,1.0,2.823529411764706,3.0,1.5,2.2,0.0,0.0,1.2727272727272727,0.0,0.0,0.0,1.2,1.8571428571428568,1.5714285714285714,0.0,1.0,1.4285714285714286,1.1111111111111112,1.3846153846153846,1.2,1.0,0.0,1.0,0.0,0.0,20
Lucas Moura,172.0,32.0,34.30769230769231,28.07692307692308,2.863636363636364,2.1052631578947367,0.1538461538461538,1.0,2058.0,7.257692307692308,52.5,13.5,0.317575,0.1088586952380952,1.6842105263157894,2.0,5.615384615384615,6.230769230769231,1.5454545454545454,1.2,1.7692307692307692,2.9545454545454546,1.5625,2.2857142857142856,1.4444444444444444,0.0,0.0,0.0,0.0,1.25,2.9615384615384617,2.375,1.0,1.6363636363636365,1.818181818181818,1.7083333333333333,1.9523809523809523,1.1111111111111112,1.0,0.0,1.0,0.0,0.0,2
Lucas Mugni,184.0,32.0,22.115384615384617,16.46153846153846,3.24,2.238095238095238,0.1904761904761904,1.0,1453.0,6.996153846153846,35.07692307692308,11.192307692307692,0.0,0.0,1.6363636363636365,1.625,3.7916666666666665,3.9130434782608696,1.0,1.0,2.9375,1.375,1.6666666666666667,4.52,1.7222222222222223,1.0,0.0,0.0,0.0,1.9,1.4736842105263157,1.5833333333333333,2.0,1.0,1.181818181818182,1.9090909090909087,1.3125,1.0,1.0,0.0,1.1666666666666667,0.0,0.0,22
Lucas Piton,176.0,24.0,36.13333333333333,29.9,3.6,2.083333333333333,0.2608695652173913,1.0,2602.0,7.1066666666666665,60.266666666666666,13.8,0.06748,0.2052956909090909,1.625,1.8,3.533333333333333,4.413793103448276,1.0,3.1538461538461537,2.608695652173913,1.375,1.4705882352941178,5.827586206896552,2.04,1.25,0.0,0.0,0.0,1.3529411764705883,2.0,1.7692307692307692,0.0,1.2,1.6666666666666667,1.88,1.181818181818182,2.0,1.2,0.0,0.0,0.0,0.0,15
Lucas Ramon,178.0,30.0,35.0,26.53333333333333,4.3,2.0454545454545454,0.0769230769230769,1.0,2559.0,7.016666666666667,57.3,14.4,0.0,0.0,1.3125,1.68,3.4444444444444446,4.9,1.0,2.72,1.75,1.68,1.4666666666666666,2.703703703703704,1.2857142857142858,1.2,0.0,0.0,0.0,1.7,1.75,1.4,0.0,1.0,1.9444444444444444,1.1428571428571428,1.4285714285714286,1.0,1.0,0.0,1.0,0.0,0.0,37
Lucas Ribeiro,190.0,25.0,39.92,33.92,7.2,4.5,0.05,0.0,2127.0,6.852,47.96,7.5,0.0,0.0,1.7,1.631578947368421,3.9,3.260869565217391,1.0,2.7777777777777777,1.5384615384615383,1.2307692307692308,2.2222222222222223,1.3333333333333333,1.0,1.5714285714285714,0.0,0.0,0.0,1.0,1.5,1.0,0.0,1.0,1.5,1.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,1.0,21
Lucas Romero,167.0,30.0,51.52,45.44,4.541666666666667,2.8260869565217392,0.0952380952380952,0.0,1968.0,6.952000000000001,61.8,8.24,0.0521666666666666,0.0348984895833333,1.181818181818182,1.8461538461538465,4.217391304347826,4.64,1.0,1.4545454545454546,3.1052631578947367,1.5,1.7,1.0,1.0,1.0,0.0,0.0,0.0,1.5294117647058822,1.5384615384615383,1.4444444444444444,0.0,1.0,1.3333333333333333,1.5333333333333334,1.4615384615384617,1.0,0.0,0.0,0.0,0.0,0.0,19
Lucas Ronier,163.0,19.0,32.03703703703704,22.814814814814813,2.875,1.8235294117647056,0.16,1.0,2211.0,7.392592592592592,52.92592592592592,17.14814814814815,0.0,0.0,2.0526315789473686,1.3636363636363635,6.666666666666667,6.807692307692308,1.3888888888888888,1.0909090909090908,2.636363636363636,2.458333333333333,2.238095238095238,4.173913043478261,1.4285714285714286,1.0,0.0,0.0,0.0,1.7857142857142858,3.269230769230769,2.5,1.25,1.5294117647058822,1.3333333333333333,2.3684210526315788,1.7058823529411764,1.3333333333333333,2.0,0.0,1.0,0.0,0.0,24
Lucas Silva,182.0,31.0,30.30434782608696,26.565217391304348,2.35,1.8666666666666667,0.0,1.0,1399.0,6.773913043478261,38.130434782608695,5.869565217391305,0.0629363636363636,0.0344631138095238,1.4545454545454546,1.4545454545454546,3.0476190476190474,2.523809523809524,1.0,1.4615384615384617,1.1,1.0714285714285714,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,0.0,0.0,0.0,1.0833333333333333,1.5,1.3,0.0,1.1666666666666667,1.0,1.3846153846153846,1.5,1.0,0.0,0.0,0.0,0.0,1.0,19
Luciano,181.0,31.0,27.103448275862068,23.58620689655172,2.652173913043478,2.3157894736842106,0.0416666666666666,1.125,2074.0,7.068965517241379,37.51724137931034,6.344827586206897,0.2519304347826087,0.07733714,1.2,1.4285714285714286,3.769230769230769,3.4642857142857144,1.5263157894736843,1.25,1.2777777777777777,1.9523809523809523,1.8235294117647056,1.1428571428571428,1.0,1.0,0.0,0.0,0.0,1.1428571428571428,1.6111111111111112,1.4,1.4,1.2666666666666666,1.25,1.1875,1.3125,1.4615384615384617,1.0,1.0,1.3333333333333333,0.0,0.0,2
Luciano Castan,187.0,35.0,54.72727272727273,52.35,8.454545454545455,5.1,0.0,1.0,1807.0,6.9409090909090905,64.31818181818181,8.181818181818182,0.0,0.0,1.6153846153846154,2.555555555555556,3.0,3.473684210526316,1.0,4.428571428571429,1.25,1.3333333333333333,1.6363636363636365,0.0,0.0,1.5,0.0,0.0,0.0,1.0,1.4,1.0,1.0,1.2,1.5384615384615383,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,25
Luciano Juba,176.0,25.0,53.5,45.97058823529412,5.5,2.7857142857142856,0.037037037037037,1.0,2864.0,7.085294117647059,71.70588235294117,11.941176470588236,0.0792461538461538,0.0936168966666666,1.4666666666666666,1.45,2.9285714285714284,3.1724137931034484,1.2,2.6785714285714284,2.142857142857143,1.1,1.1111111111111112,3.8333333333333335,1.7058823529411764,1.0,0.0,0.0,0.0,1.6842105263157894,1.3333333333333333,1.0,1.0,1.0,2.12,1.9090909090909087,1.1666666666666667,1.25,1.0,0.0,1.0,0.0,0.0,11
Luiz Araújo,175.0,28.0,21.96551724137931,17.275862068965516,2.739130434782609,2.142857142857143,0.2608695652173913,1.3333333333333333,1825.0,7.339285714285714,39.51724137931034,11.392857142857142,0.0996714285714285,0.1968547847619047,1.9166666666666667,1.2,4.518518518518518,4.892857142857143,1.4666666666666666,1.0769230769230769,2.08,1.6,1.4736842105263157,4.166666666666667,1.5,1.0,0.0,0.0,0.0,1.3846153846153846,3.25,2.136363636363636,1.0,1.4166666666666667,1.3529411764705883,1.9047619047619049,1.4444444444444444,1.2857142857142858,1.0909090909090908,0.0,1.0,0.0,0.0,1
Luiz Fernando,178.0,27.0,24.655172413793103,18.79310344827586,2.1153846153846154,1.4285714285714286,0.0434782608695652,1.0,2431.0,7.020689655172413,40.03448275862069,11.275862068965518,0.1859499999999999,0.0635975976,2.3043478260869565,1.4705882352941178,5.862068965517241,4.0,1.25,1.2777777777777777,1.2352941176470589,1.9090909090909087,1.6666666666666667,1.5294117647058822,1.0,1.6666666666666667,0.0,0.0,0.0,1.5454545454545454,2.576923076923077,1.4444444444444444,1.0,1.2941176470588236,1.181818181818182,1.55,1.6666666666666667,1.3846153846153846,1.0,0.0,1.375,0.0,0.0,17
Luiz Gustavo,187.0,37.0,56.851851851851855,52.81481481481482,5.0,4.125,0.0,1.0,2111.0,7.066666666666667,66.85185185185185,6.185185185185185,0.0649307692307692,0.0386862864705882,1.5,1.1538461538461535,3.5416666666666665,3.64,1.2,1.5454545454545454,1.8571428571428568,1.35,1.894736842105263,1.2857142857142858,1.0,1.0,0.0,0.0,0.0,1.1666666666666667,2.0,1.1111111111111112,1.0,1.181818181818182,1.5909090909090908,1.5,1.4444444444444444,1.1666666666666667,1.0,0.0,0.0,0.0,0.0,2
Luiz Henrique,182.0,23.0,18.7,15.066666666666666,1.2352941176470589,1.1428571428571428,0.12,1.0,2164.0,7.096666666666667,36.4,9.9,0.2417904761904762,0.0962632091304347,2.1904761904761907,1.5,6.266666666666667,6.066666666666666,1.4615384615384617,1.3125,2.5,2.0416666666666665,1.3,2.15,1.25,1.0,0.0,0.0,0.0,1.3125,3.6666666666666665,2.761904761904762,1.0,1.3125,1.1,1.3529411764705883,2.037037037037037,1.1,1.0,1.5,1.1428571428571428,0.0,0.0,8
Luiz Otávio,194.0,32.0,55.92,46.2,12.36,7.041666666666667,0.0952380952380952,1.0,2161.0,7.195833333333333,65.96,10.2,0.0,0.0,1.9,3.4782608695652173,3.0869565217391304,4.333333333333333,1.0,5.291666666666667,1.2666666666666666,1.0,1.5,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,1.3333333333333333,1.0,0.0,0.0,1.375,1.4,1.2857142857142858,1.0,1.0,1.0,0.0,1.0,0.0,0.0,37
Léo,183.0,28.0,39.71428571428572,33.464285714285715,6.25,3.0,0.0476190476190476,0.0,2520.0,6.839285714285714,49.82142857142857,6.785714285714286,0.1961166666666667,0.0558469616666666,1.7333333333333334,1.45,2.36,3.076923076923077,1.0,4.571428571428571,1.681818181818182,1.3333333333333333,1.2857142857142858,1.25,1.0,1.9166666666666667,0.0,0.0,0.0,1.2,1.5,2.0,1.0,1.0,1.4375,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,15
Léo Ortiz,185.0,28.0,35.96,31.44,4.25,3.625,0.0869565217391304,0.0,1753.0,7.075,43.16,5.583333333333333,0.1101,0.0658306214285714,1.2,1.9523809523809523,2.1578947368421053,3.4782608695652173,1.0,2.466666666666667,1.8666666666666667,1.0,1.3333333333333333,1.0,1.0,1.25,0.0,0.0,0.0,1.0,1.1,1.0,1.0,1.0,1.5384615384615383,1.6363636363636365,2.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,1
Léo Pereira,172.0,24.0,14.758620689655173,10.137931034482758,1.7142857142857142,1.3636363636363635,0.04,1.25,2355.0,6.927586206896552,33.689655172413794,12.758620689655173,0.0,0.0,1.75,1.0909090909090908,6.551724137931035,5.0,1.2666666666666666,1.125,2.125,1.96,2.074074074074074,3.56,1.5,0.0,0.0,0.0,0.0,1.3333333333333333,2.7142857142857144,1.736842105263158,1.0,1.6470588235294117,1.3333333333333333,1.6923076923076923,2.0,1.5384615384615383,1.0,0.0,1.3333333333333333,0.0,0.0,27
Léo Pereira,189.0,28.0,49.10714285714285,41.285714285714285,6.892857142857143,3.3076923076923075,0.0,0.0,2098.0,7.014285714285714,59.67857142857143,9.392857142857142,0.0766,0.042797968,1.875,2.142857142857143,2.782608695652174,3.9615384615384617,0.0,3.458333333333333,1.9444444444444444,1.3636363636363635,1.5,1.9166666666666667,1.0,1.6666666666666667,0.0,0.0,0.0,1.2,1.2222222222222223,1.0,0.0,1.25,1.4285714285714286,1.1666666666666667,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1
Maguinho,175.0,32.0,29.0,23.0,3.8,1.9230769230769231,0.1,0.0,1547.0,6.7714285714285705,48.54545454545455,12.571428571428571,0.0479444444444444,0.0769901511111111,1.9230769230769231,1.8666666666666667,4.578947368421052,4.473684210526316,1.0,2.1538461538461537,2.6153846153846154,1.4,2.2857142857142856,3.2222222222222223,1.2307692307692308,1.2,0.0,0.0,0.0,1.1666666666666667,1.6428571428571428,1.5,0.0,1.1111111111111112,1.4545454545454546,1.6470588235294117,1.25,2.0,1.0,1.0,1.0,0.0,1.0,17
Maicon,191.0,36.0,41.7,33.733333333333334,11.0,6.3,0.0,1.0,2524.0,7.016129032258065,52.38709677419355,8.866666666666667,0.1676,0.0403303976470588,1.7916666666666667,3.107142857142857,2.75,4.419354838709677,1.0,5.580645161290323,1.8571428571428568,1.1,1.3,1.8333333333333333,0.0,1.8666666666666667,0.0,0.0,0.0,1.4166666666666667,1.0,1.0,1.0,1.0,1.8235294117647056,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,15
Mancha,178.0,23.0,30.47826086956522,22.52173913043478,5.0,2.0526315789473686,0.1,1.0,2042.0,7.065217391304348,52.391304347826086,13.347826086956522,0.0,0.0,1.2352941176470589,1.5,2.65,3.409090909090909,1.1666666666666667,3.1578947368421053,1.6875,1.25,1.2,3.65,2.0,1.4,0.0,0.0,0.0,1.4,1.4666666666666666,1.1666666666666667,0.0,1.2,1.3076923076923077,1.9285714285714288,1.0,1.2,1.0,0.0,0.0,0.0,0.0,30
Marcelinho,169.24137931034485,25.75862068965517,19.103448275862068,14.214285714285714,4.904761904761905,2.117647058823529,0.1153846153846153,1.0,1830.0,6.910344827586207,38.03448275862069,11.03448275862069,0.0,0.0,1.2666666666666666,1.7647058823529411,3.458333333333333,4.4,1.6,3.055555555555556,1.7777777777777777,1.8571428571428568,1.3571428571428572,3.45,1.5,1.0,0.0,0.0,0.0,1.5714285714285714,1.5,1.8,1.0,1.8888888888888888,1.6666666666666667,1.6666666666666667,1.75,1.125,1.0,0.0,0.0,0.0,0.0,30
Marcelo Benevenuto,180.0,28.0,41.05555555555556,33.22222222222222,8.38888888888889,4.117647058823529,0.0,0.0,1514.0,6.938888888888888,51.05555555555556,8.722222222222221,0.0,0.0,1.6666666666666667,2.571428571428572,2.9411764705882355,4.3125,1.0,4.277777777777778,2.0,1.5,2.142857142857143,1.0,0.0,1.5,0.0,0.0,0.0,1.2,1.2,1.0,1.0,1.0,1.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24
Marcelo Hermes,177.0,29.0,29.892857142857142,21.5,5.230769230769231,1.8421052631578947,0.12,1.0,2459.0,6.992857142857143,51.92857142857143,15.25,0.09312,0.0996368192307692,1.6521739130434785,1.8125,4.0,3.5357142857142856,1.2,3.3181818181818183,1.9130434782608696,1.2,1.5294117647058822,5.607142857142857,2.117647058823529,1.0,0.0,0.0,0.0,1.6,1.3888888888888888,1.1666666666666667,1.0,1.1666666666666667,2.055555555555556,2.2222222222222223,1.125,1.1111111111111112,1.3333333333333333,0.0,1.0,0.0,0.0,26
Marcinho,176.0,29.0,23.615384615384617,17.807692307692307,2.409090909090909,1.6470588235294117,0.1363636363636363,1.0,1979.0,6.888461538461538,37.34615384615385,11.846153846153848,0.0,0.0,1.9090909090909087,1.6923076923076923,5.72,3.9565217391304346,1.0,1.75,1.411764705882353,1.411764705882353,1.5,2.9,1.7,0.0,0.0,0.0,0.0,1.6,2.4,1.5,0.0,1.3,1.125,1.9523809523809523,1.8823529411764703,1.6666666666666667,2.0,0.0,1.0,0.0,0.0,30
Marcos Rocha,176.0,35.0,42.34782608695652,33.17391304347826,7.478260869565218,3.863636363636364,0.0869565217391304,0.0,1557.0,7.073913043478262,61.0,14.818181818181818,0.10635,0.1007054555555555,2.125,1.3333333333333333,3.5,3.8,0.0,2.375,2.75,1.25,1.7692307692307692,2.4444444444444446,1.125,1.0,0.0,0.0,0.0,1.7272727272727273,1.3333333333333333,1.2,0.0,1.0,1.5333333333333334,1.6666666666666667,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3
Marcos Serrato,175.0,30.0,40.535714285714285,32.75,5.777777777777778,3.5416666666666665,0.0,1.0,2198.0,6.771428571428571,51.10714285714285,10.892857142857142,0.0,0.0,1.631578947368421,1.8571428571428568,5.28,3.9583333333333335,1.2,1.8461538461538465,2.0454545454545454,1.4,2.6666666666666665,1.4,1.0,1.25,0.0,0.0,0.0,1.2941176470588236,1.6153846153846154,1.6666666666666667,1.0,1.4285714285714286,1.8333333333333333,1.1333333333333333,1.25,1.25,0.0,0.0,1.0,0.0,0.0,35
Marllon,184.0,32.0,39.36,34.52,4.958333333333333,2.9130434782608696,0.0,1.0,2162.0,7.041666666666667,50.8,5.5,0.09734,0.0372047216666666,2.1333333333333333,2.863636363636364,2.9473684210526314,4.565217391304348,1.0,4.652173913043479,1.8235294117647056,1.25,1.5833333333333333,1.0,0.0,1.5714285714285714,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.6875,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,20
Marlon,178.0,27.0,42.142857142857146,33.666666666666664,7.142857142857143,3.619047619047619,0.0,0.0,1633.0,6.909523809523809,62.23809523809524,12.80952380952381,0.0803,0.073584291,1.4285714285714286,1.4666666666666666,3.2,4.105263157894737,1.0,1.8823529411764703,2.1666666666666665,1.25,1.6666666666666667,3.1875,1.3,1.2,0.0,0.0,0.0,1.4,1.4,1.2857142857142858,1.0,1.3333333333333333,1.8,1.3571428571428572,1.1428571428571428,1.0,1.0,0.0,0.0,0.0,0.0,19
