name,team_name,score_normalizado,valor_mercado_mais_recente(R$),goals,expectedGoals,onTargetScoringAttempt,bigChanceCreated,expectedAssists,goalAssist,keyPass,accuratePass,rating,penaltyWon,wasFouled,duelWon,aerialWon,accurateCross,accurateLongBalls,blockedScoringAttempt,height,age,possessionLostCtrl,dispossessed,bigChanceMissed,duelLost,fouls,challengeLost,totalOffside,saves,savedShotsFromInsideTheBox,goodHighClaim,goalsPrevented,penaltyConceded,campeonato,position,country,totalPass,totalLongBalls,minutesPlayed,touches,aerialLost,totalClearance,totalTackle,totalCross,outfielderBlock,totalContest,wonContest,shotOffTarget,interceptionWon,score_total
Wesley,Corinthians,68.93547614621059,"R$ 38.340.000,00",2.0,0.13549999999999998,1.4444444444444444,1.3333333333333333,0.09937172428571428,0.09523809523809523,2.0,12.5,6.953846153846154,0.0,1.7826086956521738,5.12,1.0,2.0,1.588235294117647,1.1,180.0,19.0,10.423076923076923,2.1666666666666665,0.0,5.75,1.5454545454545454,1.375,1.2,,,,,0.0,,,,,,,,1.2222222222222223,,1.2307692307692308,,0.0,,3.5,,1.1428571428571428,
Fernandinho,Athletico,68.74613971173723,"R$ 2.556.000,00",1.0,0.15925555555555557,1.2,1.0,0.15149536470588235,0.17647058823529413,2.235294117647059,38.15,7.279999999999999,0.0,1.6,4.4,1.9166666666666667,1.625,3.736842105263158,1.0,179.0,39.0,12.6,1.4166666666666667,1.0,4.3,1.8421052631578947,1.6666666666666667,1.0,,,,,0.0,,,,,,,,1.4545454545454546,,1.8666666666666667,,1.0,,1.625,,1.625,
Jádson,Juventude,68.70378409308675,"R$ 6.390.000,00",1.0,0.1206818181818182,1.0,1.0,0.07008676,0.20689655172413793,2.0384615384615383,33.4,7.1,0.0,2.409090909090909,5.066666666666666,1.125,1.0,2.782608695652174,1.0,171.0,31.0,9.433333333333334,1.5263157894736843,1.0,4.517241379310345,2.0454545454545454,1.5263157894736843,1.0,,,,,0.0,,,,,,,,1.411764705882353,,2.6666666666666665,,1.4285714285714286,,1.125,,1.9411764705882353,
João Schmidt,Santos,68.66043372675307,"R$ 6.390.000,00",0.0,0.0,0.0,1.0,0.0,0.043478260869565216,1.2352941176470589,50.80769230769231,7.1923076923076925,0.0,1.4285714285714286,4.666666666666667,2.3157894736842106,1.0,5.0,1.2,183.0,31.0,8.73076923076923,1.0,0.0,3.3846153846153846,1.85,1.1538461538461537,0.0,,,,,0.0,,,,,,,,1.5,,2.6666666666666665,,1.625,,1.0,,2.111111111111111,
Fernando Sobral,Cuiabá,67.62092357334313,"R$ 12.780.000,00",1.0,0.12317,1.0,1.0,0.08031392095238095,0.08695652173913043,1.6923076923076923,23.53846153846154,7.046153846153846,0.0,1.5333333333333334,4.826086956521739,1.8888888888888888,1.6363636363636365,2.9,1.0,178.0,29.0,9.461538461538462,1.0769230769230769,0.0,3.32,1.5,1.5,1.0,,,,,0.0,,,,,,,,1.5833333333333333,,2.6363636363636362,,1.5,,1.4444444444444444,,1.6666666666666667,
Caio Alexandre,Bahia,67.46143019373865,"R$ 41.535.000,00",1.0,0.08407272727272727,1.0,1.0,0.06961107222222222,0.0,1.6470588235294117,62.26470588235294,6.961764705882352,0.0,1.92,4.258064516129032,1.1428571428571428,1.1666666666666667,3.586206896551724,1.0,174.0,25.0,8.558823529411764,1.45,0.0,4.4375,1.7307692307692308,1.9565217391304348,1.0,,,,,1.0,,,,,,,,1.1818181818181819,,2.4166666666666665,,1.0,,1.2857142857142858,,1.1818181818181819,
João Vieira,Paysandu SC,66.59753928315527,"R$ 639.000,00",1.0,0.0,1.1111111111111112,1.0,0.0,0.08,1.625,40.82142857142857,7.103571428571429,0.0,1.9473684210526316,4.115384615384615,1.25,1.3333333333333333,4.333333333333333,1.0,175.0,27.0,7.0,1.125,1.0,3.7777777777777777,2.3636363636363638,1.2857142857142858,1.0,,,,,0.0,,,,,,,,1.3076923076923077,,2.0,,1.1666666666666667,,1.5,,1.6,
Agustín Canobbio,Athletico,66.55159458467513,"R$ 31.950.000,00",1.0,0.2371230769230769,1.8888888888888888,1.0,0.11887242923076924,0.058823529411764705,2.1818181818181817,18.65,7.095000000000001,0.0,3.1818181818181817,5.315789473684211,1.1428571428571428,1.3333333333333333,1.1666666666666667,1.5,175.0,26.0,10.35,1.6875,1.6666666666666667,5.166666666666667,1.5,1.9230769230769231,1.25,,,,,0.0,,,,,,,,1.1111111111111112,,2.375,,1.0,,1.6666666666666667,,1.2,
Yeferson Soteldo,Grêmio,65.84534998616661,"R$ 44.730.000,00",1.0,0.2345,1.2222222222222223,1.0,0.20396058749999998,0.1875,2.7857142857142856,21.36842105263158,7.084210526315789,0.0,1.8235294117647058,4.894736842105263,0.0,1.6,1.6,1.0,160.0,27.0,14.263157894736842,2.5625,1.0,6.222222222222222,1.5,1.2857142857142858,1.0,,,,,0.0,,,,,,,,1.1428571428571428,,2.0,,1.0,,2.888888888888889,,1.0,
Luiz Henrique,Botafogo,65.75689489156721,"R$ 102.240.000,00",1.0,0.2417904761904762,1.4615384615384615,1.0,0.09626320913043479,0.12,1.3529411764705883,15.066666666666666,7.096666666666667,1.5,2.0416666666666665,6.066666666666666,1.5,1.25,1.1428571428571428,1.1,182.0,23.0,9.9,2.037037037037037,1.0,6.266666666666667,1.3,1.3125,1.1428571428571428,,,,,0.0,,,,,,,,2.1904761904761907,,2.5,,1.0,,2.761904761904762,,1.1,
Matheus Bueno,Guarani,64.62760988995063,"R$ 2.236.500,00",1.0,0.0,1.5,1.0,0.0,0.038461538461538464,1.736842105263158,42.10344827586207,7.006896551724138,0.0,2.0476190476190474,4.518518518518518,1.6666666666666667,1.0,4.75,1.3076923076923077,178.0,26.0,11.137931034482758,1.5833333333333333,0.0,4.296296296296297,2.272727272727273,1.2857142857142858,1.0,,,,,0.0,,,,,,,,1.7777777777777777,,2.1666666666666665,,1.6666666666666667,,1.4285714285714286,,1.6842105263157894,
Danielzinho,Mirassol,64.62463011231821,"R$ 1.917.000,00",1.0,0.0,1.0,1.25,0.0,0.07692307692307693,1.9583333333333333,43.36666666666667,7.319999999999999,1.0,2.814814814814815,4.689655172413793,1.5454545454545454,1.588235294117647,2.2758620689655173,1.1,166.0,29.0,13.466666666666667,1.7692307692307692,0.0,3.6538461538461537,1.6,1.0,1.0,,,,,0.0,,,,,,,,2.0,,1.5454545454545454,,1.0,,1.5,,1.875,
Breno Bidon,Corinthians,63.79772785704091,"R$ 31.950.000,00",1.0,0.08639999999999999,1.0,1.0,0.049165947777777774,0.05,1.4,24.6,6.94,0.0,1.55,3.75,1.2222222222222223,1.0,2.6666666666666665,1.6,174.0,19.0,6.72,1.7692307692307692,1.0,3.391304347826087,1.7857142857142858,1.2307692307692308,1.0,,,,,0.0,,,,,,,,1.4,,1.6875,,1.0,,1.9090909090909092,,1.6923076923076923,
José Aldo,Ituano,62.572105634778275,"R$ 319.500,00",1.0,0.0,1.0,1.0,0.0,0.045454545454545456,1.8333333333333333,25.0,7.121739130434783,0.0,1.7647058823529411,4.714285714285714,1.4,1.0,3.9473684210526314,1.25,174.0,26.0,11.0,1.3636363636363635,0.0,4.045454545454546,1.8823529411764706,1.2727272727272727,0.0,,,,,0.0,,,,,,,,1.1538461538461537,,2.588235294117647,,1.5555555555555556,,1.1,,1.6666666666666667,
Felipe,Sport Recife,62.03668168196884,"R$ 5.751.000,00",0.0,0.0,1.0,1.0,0.0,0.041666666666666664,1.5,46.17857142857143,7.05,0.0,1.8,4.178571428571429,1.4736842105263157,1.3333333333333333,4.964285714285714,1.4,184.0,30.0,8.0,1.0,0.0,2.7142857142857144,1.7272727272727273,1.1666666666666667,0.0,,,,,1.0,,,,,,,,1.2727272727272727,,1.8333333333333333,,1.0,,1.0,,1.4666666666666666,
Matheuzinho,Vitória,61.30968637691944,"R$ 25.560.000,00",1.0,0.14052105263157896,1.3333333333333333,1.0,0.10440884269230769,0.16,1.55,20.571428571428573,7.103571428571429,0.0,3.0833333333333335,5.961538461538462,1.4545454545454546,1.3157894736842106,2.0,1.0,165.0,26.0,10.703703703703704,2.0952380952380953,1.0,4.571428571428571,2.1,1.4545454545454546,1.0,,,,,0.0,,,,,,,,1.3636363636363635,,1.85,,1.0,,1.7058823529411764,,1.4666666666666666,
Bruno Gomes,Internacional,61.10807760050415,"R$ 15.975.000,00",1.0,0.05386666666666667,1.0,1.0,0.054740526315789476,0.047619047619047616,1.2222222222222223,33.13636363636363,7.0181818181818185,1.0,1.875,4.809523809523809,1.5,1.0,2.2,1.0,175.0,23.0,11.045454545454545,1.4285714285714286,0.0,3.227272727272727,1.6428571428571428,1.3,0.0,,,,,0.0,,,,,,,,1.4615384615384615,,2.388888888888889,,1.0,,1.1,,1.4,
Lucas Lima,Sport Recife,60.80430416975423,"R$ 3.834.000,00",1.0,0.0,1.0,1.1428571428571428,0.0,0.25925925925925924,2.56,33.58620689655172,7.289655172413793,0.0,2.375,4.172413793103448,1.0,2.04,3.4074074074074074,1.5,176.0,34.0,14.0,1.9333333333333333,0.0,3.8518518518518516,1.45,1.4285714285714286,1.5,,,,,0.0,,,,,,,,1.2,,2.05,,1.0,,1.5833333333333333,,1.0,
Cauly,Bahia,60.697487700829555,"R$ 38.340.000,00",1.0,0.13672499999999999,1.3,1.2,0.1313274857142857,0.16666666666666666,2.6,29.685714285714287,6.974285714285714,0.0,1.4090909090909092,2.966666666666667,1.0,1.588235294117647,1.8636363636363635,1.3846153846153846,175.0,29.0,12.085714285714285,1.9565217391304348,1.0,3.914285714285714,1.375,1.3,1.0,,,,,0.0,,,,,,,,1.1818181818181819,,1.1111111111111112,,1.0,,1.9090909090909092,,1.3333333333333333,
Shaylon,Atlético Goianiense,59.93144855337525,"R$ 12.780.000,00",1.0,0.1738909090909091,1.1666666666666667,1.1666666666666667,0.1657694784,0.04,2.739130434782609,23.387096774193548,6.919354838709677,0.0,1.1428571428571428,1.6818181818181819,1.125,2.1578947368421053,1.92,1.3333333333333333,180.0,27.0,11.233333333333333,1.1764705882352942,1.2857142857142858,3.5416666666666665,1.3,1.4705882352941178,1.0,,,,,0.0,,,,,,,,1.4444444444444444,,1.4,,1.0,,1.0,,1.2666666666666666,
Cauan Barros,Amazonas FC,59.07976507600656,"R$ 3.195.000,00",1.0,0.0,1.0,1.0,0.0,0.05263157894736842,1.125,28.3,6.965000000000001,0.0,2.076923076923077,4.842105263157895,1.875,0.0,2.6666666666666665,1.25,183.0,20.0,6.9,1.25,0.0,4.55,2.4210526315789473,1.6363636363636365,0.0,,,,,0.0,,,,,,,,1.7272727272727273,,2.2857142857142856,,1.5,,1.0,,1.9166666666666667,
Lucas Evangelista,Red Bull Bragantino,58.835946030299944,"R$ 25.560.000,00",1.0,0.1199777777777778,1.2222222222222223,1.0,0.05906742,0.125,1.7058823529411764,25.333333333333332,7.051851851851852,0.0,2.45,5.12,1.894736842105263,1.6666666666666667,2.588235294117647,1.3636363636363635,181.0,29.0,8.518518518518519,1.6428571428571428,1.0,4.653846153846154,1.588235294117647,1.5714285714285714,1.3333333333333333,,,,,0.0,,,,,,,,2.272727272727273,,1.9473684210526316,,1.2857142857142858,,2.25,,1.2307692307692308,
Everton Ribeiro,Bahia,57.95834206789488,"R$ 14.697.000,00",1.0,0.07255882352941177,1.0,1.1111111111111112,0.13737982714285715,0.21428571428571427,2.0833333333333335,44.05882352941177,7.158823529411765,0.0,2.0344827586206895,4.424242424242424,1.3,1.2222222222222223,2.7142857142857144,1.1666666666666667,174.0,35.0,12.647058823529411,2.0,1.0,5.212121212121212,1.5217391304347827,1.8571428571428572,1.0,,,,,0.0,,,,,,,,1.5384615384615385,,2.0384615384615383,,1.0,,1.4375,,1.5454545454545454,
Aníbal Moreno,Palmeiras,57.3672560379384,"R$ 63.900.000,00",1.0,0.060983333333333334,1.2,1.0,0.04114208615384615,0.03333333333333333,1.5833333333333333,35.9,6.943333333333333,0.0,1.6,3.5517241379310347,1.2857142857142858,1.1666666666666667,2.9285714285714284,1.3333333333333333,177.0,25.0,8.8,1.7272727272727273,0.0,4.103448275862069,1.263157894736842,1.8846153846153846,1.0,,,,,0.0,,,,,,,,1.7333333333333334,,1.96,,1.0,,1.1818181818181819,,2.2777777777777777,
Luciano,São Paulo,56.88414979025099,"R$ 15.975.000,00",1.125,0.25193043478260874,1.5263157894736843,1.0,0.07733714,0.041666666666666664,1.1875,23.586206896551722,7.068965517241379,1.0,1.9523809523809523,3.4642857142857144,1.4285714285714286,1.0,2.3157894736842106,1.4615384615384615,181.0,31.0,6.344827586206897,1.3125,1.4,3.769230769230769,1.8235294117647058,1.1428571428571428,1.3333333333333333,,,,,0.0,,,,,,,,1.2,,1.2777777777777777,,1.0,,1.4,,1.25,
João Pedro,CRB,56.5284400019566,"R$ 2.875.500,00",0.0,0.0,1.4,1.0,0.0,0.08333333333333333,1.5454545454545454,33.0,6.976923076923077,1.0,1.894736842105263,4.346153846153846,1.4615384615384615,1.0,2.761904761904762,1.1428571428571428,185.0,25.0,8.76,1.3,0.0,3.625,2.0,1.1111111111111112,1.0,,,,,0.0,,,,,,,,1.2727272727272727,,2.090909090909091,,1.3333333333333333,,1.0909090909090908,,1.4666666666666666,
Rhaldney,Atlético Goianiense,56.39158516729115,"R$ 3.834.000,00",1.0,0.08029,1.1666666666666667,1.0,0.041242324347826084,0.043478260869565216,1.3846153846153846,32.142857142857146,6.914285714285714,0.0,1.5,4.555555555555555,1.6153846153846154,1.0,3.0476190476190474,1.1428571428571428,184.0,25.0,5.892857142857143,1.3333333333333333,0.0,4.428571428571429,1.9583333333333333,1.9411764705882353,0.0,,,,,0.0,,,,,,,,1.5294117647058822,,2.3076923076923075,,1.0,,1.1538461538461537,,1.2,
Hugo Moura,Vasco,56.30191515283043,"R$ 9.585.000,00",1.0,0.10822727272727274,1.1428571428571428,1.0,0.06974629777777779,0.16666666666666666,1.3333333333333333,25.85185185185185,6.811111111111111,0.0,1.6666666666666667,4.84,1.4444444444444444,1.6666666666666667,3.0,1.1111111111111112,177.0,26.0,7.592592592592593,1.7,1.0,4.44,2.0952380952380953,1.8333333333333333,0.0,,,,,0.0,,,,,,,,2.0,,3.260869565217391,,1.5,,1.4,,1.4285714285714286,
Rafael Gava,Goiás,55.76497775687093,"R$ 3.834.000,00",1.0,0.0,1.0,1.0,0.0,0.19047619047619047,2.230769230769231,27.23076923076923,7.038461538461538,2.0,2.0,3.0,1.4444444444444444,1.9230769230769231,2.3333333333333335,1.0,178.0,31.0,8.56,1.3333333333333333,0.0,2.4782608695652173,1.8571428571428572,1.1111111111111112,0.0,,,,,0.0,,,,,,,,1.1111111111111112,,1.5,,1.0,,1.0,,1.0,
Jean Lucas,Bahia,55.366427085952886,"R$ 44.730.000,00",1.0,0.19530833333333333,1.105263157894737,1.0,0.08919375571428571,0.1724137931034483,1.3888888888888888,31.235294117647058,6.970588235294118,0.0,2.130434782608696,4.764705882352941,1.375,1.0,2.357142857142857,1.5384615384615385,181.0,26.0,9.794117647058824,2.217391304347826,1.4,5.636363636363637,1.75,1.85,1.0,,,,,0.0,,,,,,,,1.6666666666666667,,1.8064516129032258,,1.0,,1.7142857142857142,,1.3571428571428572,
Lucas Barbosa,Juventude,55.314557712186414,"R$ 12.780.000,00",1.0,0.19648636363636365,1.0714285714285714,1.1428571428571428,0.12123365800000001,0.06896551724137931,1.8,15.838709677419354,6.970967741935484,0.0,1.565217391304348,5.966666666666667,2.076923076923077,1.4,1.7916666666666667,1.1818181818181819,193.0,23.0,12.064516129032258,1.7058823529411764,1.0,7.064516129032258,2.2962962962962963,1.7826086956521738,1.0,,,,,0.0,,,,,,,,2.4074074074074074,,2.769230769230769,,1.0,,1.2857142857142858,,1.4375,
Erick,Athletico,54.5584558510942,"R$ 25.560.000,00",1.0,0.1457125,1.0,1.0,0.06282997210526316,0.04,1.4,29.833333333333332,6.9766666666666675,0.0,1.5,4.379310344827586,2.05,1.0,2.24,1.1428571428571428,176.0,26.0,6.758620689655173,1.25,1.3333333333333333,4.821428571428571,1.8571428571428572,1.5263157894736843,1.0,,,,,0.0,,,,,,,,2.090909090909091,,1.7083333333333333,,1.25,,1.1538461538461537,,1.7727272727272727,
Diego Pituca,Santos,54.366169108171896,"R$ 10.224.000,00",1.0,0.0,1.5,1.0,0.0,0.10714285714285714,1.2941176470588236,45.733333333333334,7.133333333333334,0.0,1.6363636363636365,3.7586206896551726,1.6875,1.125,3.8333333333333335,1.2857142857142858,175.0,32.0,9.3,1.3846153846153846,1.0,3.4074074074074074,1.5,1.2727272727272727,0.0,,,,,1.0,,,,,,,,1.5,,1.75,,1.1428571428571428,,1.3333333333333333,,1.3,
Alejo Cruz,Atlético Goianiense,54.06336724425034,"R$ 4.473.000,00",1.0,0.16185,1.0,1.25,0.12277995600000001,0.038461538461538464,2.260869565217391,16.689655172413794,6.966666666666667,0.0,1.9230769230769231,3.52,1.4545454545454546,1.9565217391304348,1.9230769230769231,1.0,169.0,24.0,10.827586206896552,1.875,1.0,3.9130434782608696,1.3636363636363635,1.8571428571428572,1.0,,,,,0.0,,,,,,,,2.0,,1.7058823529411764,,1.0,,1.5833333333333333,,1.2857142857142858,
Lourenço,Ceará,53.82650969388643,"R$ 6.390.000,00",1.0,0.0,1.2727272727272727,1.0,0.0,0.13636363636363635,1.8,24.52,7.108,0.0,1.9,3.375,1.8181818181818181,1.7647058823529411,2.875,1.375,169.0,27.0,9.84,1.1538461538461537,1.0,3.125,1.5,1.1111111111111112,0.0,,,,,1.0,,,,,,,,1.6363636363636365,,1.6,,1.0,,1.0,,1.0625,
Alê,América Mineiro,53.437883310835986,"R$ 1.917.000,00",1.0,0.0,1.1818181818181819,1.0,0.0,0.04,1.6666666666666667,49.86206896551724,7.179310344827586,0.0,1.9583333333333333,3.7586206896551726,1.2666666666666666,1.1428571428571428,3.5714285714285716,1.0,184.0,34.0,8.75,1.2727272727272727,1.0,3.25,1.6470588235294117,1.6,0.0,,,,,0.0,,,,,,,,1.5,,1.8421052631578947,,1.0,,1.6,,1.3125,
Luiz Gustavo,São Paulo,53.2656910676483,"R$ 639.000,00",1.0,0.06493076923076924,1.2,1.0,0.038686286470588235,0.0,1.5,52.81481481481482,7.066666666666667,0.0,1.35,3.64,1.1538461538461537,1.0,4.125,1.1666666666666667,187.0,37.0,6.185185185185185,1.4444444444444444,1.0,3.5416666666666665,1.894736842105263,1.1666666666666667,0.0,,,,,0.0,,,,,,,,1.5,,1.8571428571428572,,1.0,,1.1111111111111112,,1.5909090909090908,
Juan Sforza,Vasco,52.39992411388549,"R$ 28.755.000,00",1.0,0.08088888888888889,1.0,0.0,0.014617491764705882,0.0,1.5,31.51851851851852,6.82962962962963,0.0,1.5,3.6153846153846154,1.9411764705882353,0.0,2.727272727272727,1.0,179.0,22.0,6.230769230769231,1.0,0.0,2.9166666666666665,1.5333333333333334,1.5714285714285714,0.0,,,,,0.0,,,,,,,,1.7777777777777777,,1.8125,,1.5,,1.2857142857142858,,1.5833333333333333,
Zé Ricardo,Avaí,51.41725657960477,"R$ 6.390.000,00",1.0,0.0,1.0,1.0,0.0,0.05555555555555555,1.3333333333333333,31.45,6.925,0.0,1.375,3.6470588235294117,1.5714285714285714,1.0,3.875,1.0,176.0,28.0,8.35,1.0,0.0,3.736842105263158,2.1333333333333333,1.3,0.0,,,,,1.0,,,,,,,,1.4615384615384615,,2.2666666666666666,,1.3333333333333333,,1.0,,2.0,
Rodrigo Battaglia,Atlético Mineiro,50.925655183224244,"R$ 7.668.000,00",1.0,0.0789,1.0,0.0,0.024146965333333333,0.0,1.2,50.11538461538461,6.923076923076923,0.0,1.3846153846153846,4.88,2.772727272727273,1.0,3.3157894736842106,1.0,187.0,33.0,7.615384615384615,0.0,1.0,3.423076923076923,1.75,1.1818181818181819,0.0,,,,,0.0,,,,,,,,2.0555555555555554,,1.6956521739130435,,1.1764705882352942,,1.25,,1.2727272727272727,
Christian,Athletico,50.239008543833826,"R$ 44.730.000,00",1.0,0.10023076923076922,1.1666666666666667,1.0,0.06466843076923078,0.0,2.0,18.083333333333332,6.866666666666667,0.0,2.0,3.739130434782609,1.5,1.6666666666666667,1.0833333333333333,1.1111111111111112,178.0,23.0,7.333333333333333,1.375,1.0,4.090909090909091,2.0555555555555554,1.4,1.25,,,,,0.0,,,,,,,,1.4166666666666667,,2.0,,1.0,,1.4285714285714286,,1.5,
Erick Pulga,Ceará,50.13922812404659,"R$ 6.390.000,00",1.1111111111111112,0.0,1.368421052631579,1.25,0.0,0.07407407407407407,1.9166666666666667,14.793103448275861,7.337931034482759,1.0,2.7586206896551726,6.275862068965517,1.5,1.4375,1.375,1.3125,169.0,24.0,13.689655172413794,1.7619047619047619,1.0,5.724137931034483,1.6923076923076923,1.6666666666666667,1.4285714285714286,,,,,0.0,,,,,,,,1.9523809523809523,,1.6363636363636365,,1.0,,2.4,,1.1,
Newton,Criciúma,49.21377465982795,"R$ 1.597.500,00",1.0,0.08594666666666666,1.2,1.0,0.048648632105263157,0.047619047619047616,1.3333333333333333,23.08695652173913,6.860869565217392,0.0,1.1666666666666667,4.631578947368421,2.0,1.4285714285714286,2.1176470588235294,1.125,188.0,24.0,8.91304347826087,1.2222222222222223,0.0,4.476190476190476,2.375,1.7777777777777777,0.0,,,,,0.0,,,,,,,,1.625,,2.2222222222222223,,1.0,,1.3333333333333333,,1.4666666666666666,
Gegê,CRB,48.76605758136256,"R$ 1.278.000,00",1.0,0.0,1.3125,1.0,0.0,0.11538461538461539,2.130434782608696,31.448275862068964,7.206896551724138,0.0,1.5454545454545454,2.5,1.6666666666666667,2.0454545454545454,3.16,1.7142857142857142,171.0,30.0,13.448275862068966,1.4166666666666667,1.0,3.2857142857142856,1.8,1.4615384615384615,1.0,,,,,1.0,,,,,,,,1.2727272727272727,,1.6428571428571428,,1.25,,1.25,,1.1666666666666667,
Dodi,Grêmio,48.65467356947545,"R$ 4.473.000,00",0.0,0.06844444444444445,1.0,1.5,0.059700323529411764,0.08333333333333333,1.4,19.85185185185185,6.839285714285714,0.0,1.5789473684210527,4.653846153846154,1.0833333333333333,1.0,2.0,1.1666666666666667,169.0,28.0,5.555555555555555,1.3076923076923077,1.0,3.230769230769231,1.75,1.6,0.0,,,,,0.0,,,,,,,,1.3333333333333333,,2.6363636363636362,,1.0,,1.5384615384615385,,1.8333333333333333,
Miqueias,Ituano,48.44667755515996,"R$ 1.597.500,00",1.0,0.0,1.0,1.0,0.0,0.11538461538461539,1.3571428571428572,27.620689655172413,6.889655172413794,0.0,1.65,3.5185185185185186,1.3636363636363635,1.0,1.7272727272727273,1.0,187.0,23.0,7.448275862068965,1.125,0.0,3.392857142857143,1.9523809523809523,1.1,0.0,,,,,1.0,,,,,,,,1.8,,1.7727272727272727,,1.2,,1.1428571428571428,,1.3333333333333333,
Willian Oliveira,Vitória,48.29415699909859,"R$ 3.195.000,00",1.25,0.17800500000000002,1.2,1.0,0.02362953952380952,0.041666666666666664,1.7692307692307692,23.285714285714285,6.964285714285714,1.0,2.1052631578947367,4.384615384615385,1.6666666666666667,1.0,2.111111111111111,1.0,179.0,31.0,6.714285714285714,1.4285714285714286,1.5,4.148148148148148,1.9333333333333333,1.3529411764705883,0.0,,,,,0.0,,,,,,,,2.0,,1.8181818181818181,,1.0,,1.0,,1.4666666666666666,
Lucas Romero,Cruzeiro,47.77911419343569,"R$ 20.448.000,00",0.0,0.05216666666666667,1.0,0.0,0.03489848958333334,0.09523809523809523,1.5333333333333334,45.44,6.952000000000001,0.0,1.5,4.64,1.8461538461538463,1.0,2.8260869565217392,1.0,167.0,30.0,8.24,1.4615384615384615,0.0,4.217391304347826,1.7,1.5294117647058822,0.0,,,,,0.0,,,,,,,,1.1818181818181819,,3.1052631578947367,,1.0,,1.4444444444444444,,1.3333333333333333,
Giuliano,Santos,47.43336456328669,"R$ 5.751.000,00",1.0,0.0,1.25,1.0,0.0,0.05,2.357142857142857,27.91304347826087,7.239130434782608,0.0,1.1428571428571428,2.9545454545454546,1.5,1.0,1.75,1.1428571428571428,172.0,34.0,6.043478260869565,1.0,1.0,2.7,1.4285714285714286,1.0,1.0,,,,,0.0,,,,,,,,1.8333333333333333,,1.5,,1.3333333333333333,,1.6666666666666667,,1.0,
Otávio,Atlético Mineiro,47.1796769045943,"R$ 28.755.000,00",0.0,0.0262,1.0,1.0,0.033797231250000004,0.05555555555555555,1.1666666666666667,45.869565217391305,6.931818181818182,0.0,1.4,4.476190476190476,1.9166666666666667,1.0,2.473684210526316,1.0,173.0,30.0,6.7272727272727275,1.3333333333333333,1.0,4.2727272727272725,2.235294117647059,1.4545454545454546,0.0,,,,,0.0,,,,,,,,1.8,,2.4210526315789473,,1.2,,1.5,,2.1333333333333333,
Patrick De Lucca,Ceará,46.8208448104231,"R$ 11.502.000,00",0.0,0.0,1.0,1.0,0.0,0.038461538461538464,1.5625,31.714285714285715,6.8500000000000005,0.0,1.2941176470588236,3.1538461538461537,1.3157894736842106,1.0,3.3703703703703702,1.0,182.0,24.0,8.357142857142858,1.1111111111111112,0.0,2.9615384615384617,1.5294117647058822,1.5714285714285714,1.0,,,,,0.0,,,,,,,,1.4444444444444444,,1.7647058823529411,,1.0,,1.0,,1.6666666666666667,
Fabinho,América Mineiro,46.41157610952032,"R$ 31.950.000,00",1.0,0.0,1.4,1.0,0.0,0.11538461538461539,1.380952380952381,15.258064516129032,7.006451612903225,0.0,1.6666666666666667,2.8846153846153846,1.2727272727272727,1.0,1.6842105263157894,1.1666666666666667,181.0,24.0,8.066666666666666,1.4615384615384615,1.0,3.1379310344827585,1.3,1.0,1.6666666666666667,,,,,0.0,,,,,,,,1.5,,1.0666666666666667,,2.0,,1.4705882352941178,,1.6666666666666667,
Igor Coronado,Corinthians,45.87930631326309,"R$ 25.560.000,00",1.0,0.06110625,1.0,1.2,0.153692556,0.1111111111111111,2.263157894736842,20.233333333333334,6.923333333333333,0.0,1.7058823529411764,3.586206896551724,1.0,1.7333333333333334,2.4285714285714284,1.0909090909090908,170.0,32.0,13.1,1.736842105263158,0.0,4.896551724137931,1.4375,1.2941176470588236,0.0,,,,,0.0,,,,,,,,1.4545454545454546,,1.736842105263158,,1.0,,1.56,,1.2222222222222223,
Barreto,Criciúma,45.69234379246931,"R$ 3.195.000,00",1.0,0.23881999999999998,1.1666666666666667,1.0,0.0518668915,0.047619047619047616,1.3,27.08695652173913,6.873913043478261,0.0,1.4285714285714286,4.681818181818182,1.8125,1.0,1.8125,1.25,182.0,28.0,7.130434782608695,1.4615384615384615,1.0,4.391304347826087,2.2222222222222223,1.7142857142857142,1.0,,,,,1.0,,,,,,,,1.5714285714285714,,2.0,,1.5,,1.3636363636363635,,1.2727272727272727,
Caique Gonçalves,Juventude,45.58095232640151,"R$ 3.195.000,00",0.0,0.023533333333333333,0.0,0.0,0.017117347999999998,0.0,1.2,41.95,6.955,0.0,1.8823529411764706,5.8,1.8333333333333333,1.0,3.411764705882353,1.0,178.0,29.0,5.5,1.125,0.0,3.9444444444444446,1.9230769230769231,1.4166666666666667,0.0,,,,,1.0,,,,,,,,1.3636363636363635,,2.9411764705882355,,1.0,,1.3,,1.7857142857142858,
Henry Mosquera,Red Bull Bragantino,45.51585588437801,"R$ 12.780.000,00",1.0,0.15690500000000002,1.1538461538461537,1.0,0.06059538913043479,0.04,1.7,12.40625,6.821875,0.0,1.9333333333333333,4.896551724137931,1.4615384615384615,1.5555555555555556,1.25,1.2727272727272727,175.0,22.0,9.53125,1.8888888888888888,1.0,5.548387096774194,1.4736842105263157,1.0,1.2857142857142858,,,,,0.0,,,,,,,,2.0,,1.5,,1.0,,2.5,,1.1666666666666667,
