campeonato,team_name,name,position,country,valor_mercado_mais_recente(R$),height,age,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,goals,minutesPlayed,rating,touches,possessionLostCtrl,expectedGoals,expectedAssists,aerialLost,aerialWon,duelLost,duelWon,onTargetScoringAttempt,totalClearance,totalTackle,wasFouled,fouls,totalCross,accurateCross,outfielderBlock,goodHighClaim,savedShotsFromInsideTheBox,saves,challengeLost,totalContest,wonContest,bigChanceMissed,shotOffTarget,interceptionWon,keyPass,dispossessed,blockedScoringAttempt,bigChanceCreated,penaltyWon,totalOffside,goalsPrevented,penaltyConceded,score_total,score_normalizado
"Copa Libertadores, Group E",Bolívar,Bruno Sávio,F,Brazil,"R$ 4.153.500,00",184.0,30.0,29.714285714285715,22.0,2.5714285714285716,2.2,0.4,1.0,610.0,7.471428571428571,52.57142857142857,17.142857142857142,0.42118,0.1489160214285714,2.75,1.0,7.857142857142857,5.714285714285714,1.6,1.0,2.1666666666666665,2.0,2.2,4.2,1.3333333333333333,1.0,0.0,0.0,0.0,1.6666666666666667,5.285714285714286,2.857142857142857,1.5,2.0,2.0,2.25,1.8333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.30306232308383224,69.7947078712256
"Copa Libertadores, Group E",Palestino,Bryan Carrasco,F,Chile,"R$ 3.514.500,00",170.0,33.0,12.5,8.125,1.6666666666666667,2.0,0.0,0.0,508.0,6.7625,23.375,10.375,0.0312,0.153192425,1.8,1.0,2.875,1.2857142857142858,1.0,1.0,1.25,1.0,1.4,4.875,2.2,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,1.0,0.0,0.0,0.0,2.75,1.5,1.0,1.3333333333333333,0.0,1.25,0.0,0.0,-0.39365986412645737,20.987877405903895
"Copa Libertadores, Group D",Junior Barranquilla,Carlos Bacca,F,Colombia,"R$ 1.917.000,00",181.0,38.0,11.125,9.125,1.5,1.0,0.25,1.3333333333333333,617.0,7.1375,18.875,4.25,0.6003,0.11096105714285713,1.7142857142857142,1.6666666666666667,2.625,2.8,1.25,1.0,1.0,1.3333333333333333,1.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.3333333333333333,1.0,1.6666666666666667,1.0,1.3333333333333333,1.0,1.5,1.0,0.0,1.3333333333333333,0.0,0.0,0.23236589039368158,64.8422765174502
"Copa Libertadores, Group A",Colo Colo,Carlos Palacios,F,Chile,"R$ 15.975.000,00",180.0,24.0,40.4,32.6,2.0,1.5714285714285714,0.16666666666666666,1.0,873.0,7.08,57.7,15.7,0.41905,0.158154711,1.3333333333333333,1.3333333333333333,4.8,4.0,1.8,1.0,2.0,1.7142857142857142,1.6,2.8333333333333335,1.5,1.0,0.0,0.0,0.0,1.3333333333333333,4.333333333333333,2.5,1.0,1.25,1.0,1.625,1.3,2.6666666666666665,1.0,0.0,1.0,0.0,0.0,0.45660553889556943,80.55072776091784
"Copa Libertadores, Group C",Huachipato,Cris Martínez,F,Paraguay,"R$ 2.875.500,00",172.0,31.0,20.88888888888889,13.0,1.5,1.3333333333333333,0.2857142857142857,1.3333333333333333,763.0,7.055555555555555,35.333333333333336,12.666666666666666,0.13616,0.11467771666666667,4.333333333333333,4.555555555555555,8.333333333333334,7.111111111111111,1.8,1.8571428571428572,1.875,1.5,1.2857142857142858,1.6666666666666667,1.0,0.0,0.0,0.0,0.0,1.75,2.2,1.3333333333333333,1.0,1.25,0.0,1.6666666666666667,1.8571428571428572,1.0,1.0,0.0,1.0,0.0,0.0,0.11735602197258382,56.78559732320309
"Copa Libertadores, Group D",Universitario,Edison Flores,F,Peru,"R$ 7.668.000,00",170.0,30.0,18.333333333333332,14.333333333333334,1.8,1.25,0.0,1.0,441.0,6.95,29.333333333333332,8.166666666666666,0.19099999999999998,0.03627168,2.3333333333333335,1.3333333333333333,4.666666666666667,2.8333333333333335,1.3333333333333333,0.0,1.25,1.25,1.6,2.8333333333333335,1.3333333333333333,1.0,0.0,0.0,0.0,1.5,1.3333333333333333,1.5,1.0,1.0,1.0,1.2,1.0,1.25,0.0,0.0,1.5,0.0,0.0,-0.18479376171510636,35.61937994375329
"Copa Sudamericana, Group H",Red Bull Bragantino,Eduardo Sasha,F,Brazil,"R$ 11.502.000,00",173.0,32.0,15.142857142857142,10.714285714285714,1.75,1.5,0.0,1.0,469.0,6.8,25.0,8.428571428571429,0.0,0.0,2.1666666666666665,2.3333333333333335,4.428571428571429,4.5,1.3333333333333333,1.0,1.0,2.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.25,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.40312516263914155,20.32481366501458
"Copa Libertadores, Group C",The Strongest,Enrique Triverio,F,Argentina,"R$ 2.236.500,00",184.0,35.0,20.857142857142858,14.571428571428571,1.0,0.0,0.0,1.0,599.0,7.071428571428571,40.142857142857146,12.857142857142858,0.5860666666666666,0.07346950333333334,3.6666666666666665,2.6,6.714285714285714,5.714285714285714,1.5,2.0,1.2,3.0,1.4,1.0,1.0,1.0,0.0,0.0,0.0,1.5,2.2857142857142856,1.2,1.0,1.6,0.0,1.25,1.0,1.5,0.0,0.0,2.0,0.0,0.0,-0.06399009657112734,44.081926583583616
"Copa Libertadores, Group H",River Plate,Facundo Colidio,F,Argentina,"R$ 31.950.000,00",179.0,24.0,16.333333333333332,11.444444444444445,1.3333333333333333,1.0,0.2,1.0,478.0,7.111111111111111,29.0,9.555555555555555,0.34382857142857143,0.12851712857142858,2.142857142857143,2.6,6.111111111111111,5.428571428571429,1.2,1.0,1.4,3.0,1.8571428571428572,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.75,1.5,0.0,1.5,2.5,3.0,3.3333333333333335,1.0,1.0,0.0,0.0,0.0,0.0,0.3535112381413185,73.32875873047715
"Copa Libertadores, Group B",Talleres,Federico Girotti,F,Argentina,"R$ 15.975.000,00",189.0,25.0,14.875,9.75,1.6,1.25,0.0,1.0,541.0,6.8875,25.125,9.25,0.23931428571428567,0.031546816666666665,2.5,4.0,4.375,4.166666666666667,1.5,1.25,1.0,1.0,1.6666666666666667,1.4,1.0,1.0,0.0,0.0,0.0,1.6666666666666667,1.6,1.6666666666666667,1.0,1.1666666666666667,1.3333333333333333,2.0,1.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.037341910715928905,51.180443311137395
"Copa Libertadores, Group E",Bolívar,Francisco Da Costa,F,Brazil,"R$ 5.431.500,00",184.0,29.0,18.5,12.833333333333334,1.0,0.0,0.0,1.25,540.0,7.599999999999999,33.333333333333336,10.5,0.3990833333333333,0.07702484666666666,1.75,2.6,4.833333333333333,4.5,2.2,2.0,1.0,1.5,1.6,1.0,0.0,1.0,0.0,0.0,0.0,1.5,3.25,2.3333333333333335,1.0,2.2,1.0,1.0,1.2,1.3333333333333333,0.0,0.0,1.6666666666666667,0.0,0.0,0.2819742342266296,68.31744362360307
"Copa Sudamericana, Group B",Unión La Calera,Franco Soldano,F,Argentina,"R$ 2.076.750,00",180.0,30.0,27.8,17.8,1.5,1.5,0.0,0.0,434.0,6.9,44.6,15.8,0.0,0.0,6.0,4.2,8.2,7.2,1.0,2.25,1.6666666666666667,1.5,1.6666666666666667,2.0,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,1.3333333333333333,0.0,2.5,1.0,2.0,2.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,-0.5700026017585764,8.63470384921939
"Copa Libertadores, Group A",Fluminense,Germán Cano,F,Argentina,"R$ 8.946.000,00",176.0,36.0,10.125,8.125,1.8,1.4,0.2,1.0,543.0,6.8125,16.75,3.5,0.31779999999999997,0.1137714,2.0,1.0,3.6,1.6666666666666667,2.0,2.0,0.0,1.6,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,1.3333333333333333,1.0,1.0,0.0,0.0,1.5,0.0,0.0,-0.14575271260644462,38.354286194786205
"Copa Sudamericana, Group E",Athletico,Gonzalo Mastriani,F,Uruguay,"R$ 12.780.000,00",180.0,31.0,12.25,7.5,1.0,0.0,0.0,1.6666666666666667,471.0,7.025,18.625,7.0,0.0,0.0,5.2,2.6666666666666665,5.125,3.6666666666666665,1.6,1.0,2.0,1.0,1.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,-0.05910856488627256,44.42388797612628
"Copa Libertadores, Group A",Colo Colo,Guillermo Paiva,F,Paraguay,"R$ 6.390.000,00",182.0,27.0,12.3,8.666666666666666,1.6666666666666667,2.0,0.0,1.0,467.0,6.890000000000001,20.7,8.1,0.17815,0.07494911666666666,1.8888888888888888,3.0,4.777777777777778,3.7,1.3333333333333333,1.0,1.0,1.0,1.8333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.75,2.0,0.0,1.3333333333333333,1.0,2.0,1.8333333333333333,1.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.19811807568253928,62.443146251328834
"Copa Libertadores, Group G",Atlético Mineiro,Hulk,F,Brazil,"R$ 11.502.000,00",180.0,38.0,31.125,25.0,1.0,1.0,0.5,1.0,672.0,7.2,53.375,16.0,0.38273749999999995,0.40564415,1.1666666666666667,1.25,6.875,4.375,1.6666666666666667,2.3333333333333335,1.3333333333333333,2.8,2.25,2.4285714285714284,1.25,0.0,0.0,0.0,0.0,1.2,4.285714285714286,2.4,1.6666666666666667,2.3333333333333335,0.0,2.2857142857142856,2.4285714285714284,1.25,1.2,0.0,2.6666666666666665,0.0,0.0,0.20252883825601384,62.75212929377842
"Copa Libertadores, Group C",Estudiantes de La Plata,Javier Correa,F,Argentina,"R$ 9.585.000,00",184.0,31.0,18.333333333333332,12.5,1.6666666666666667,1.0,0.0,1.5,472.0,7.283333333333334,33.166666666666664,11.833333333333334,0.45403333333333334,0.09464716666666667,2.1666666666666665,1.3333333333333333,6.333333333333333,4.833333333333333,1.25,1.0,1.4,1.25,1.8,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.25,3.0,1.8,0.0,1.8,1.0,1.3333333333333333,1.25,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.16918856969226323,60.41657451264709
"Copa Libertadores, Group E",Palestino,Jonathan Benítez,F,Argentina,"R$ 2.875.500,00",182.0,33.0,18.125,13.25,2.5714285714285716,2.0,0.0,0.0,504.0,6.9,35.25,10.875,0.049060000000000006,0.16489632,1.0,1.0,4.625,4.857142857142857,1.0,1.0,2.142857142857143,1.4,1.7142857142857142,2.5,1.0,0.0,0.0,0.0,0.0,2.1666666666666665,3.0,3.3333333333333335,0.0,1.2,1.5,1.4,1.4,1.0,0.0,0.0,1.0,0.0,0.0,-0.5202473703869006,12.120160731314177
"Copa Libertadores, Group B",São Paulo,Jonathan Calleri,F,Argentina,"R$ 22.365.000,00",181.0,31.0,18.125,11.875,1.0,1.0,0.2,1.0,649.0,7.2375,33.5,13.0,0.7149333333333333,0.0822951625,2.4,3.6666666666666665,5.0,6.125,1.8,1.5,2.0,2.6666666666666665,1.75,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,2.0,2.6,1.5,1.0,2.0,0.0,1.75,1.5,1.0,1.0,0.0,1.6666666666666667,0.0,0.0,0.3029260831767552,69.78516398390667
"Copa Libertadores, Group A",Cerro Porteño,Juan Iturbe,F,Paraguay,"R$ 5.112.000,00",170.0,31.0,16.285714285714285,11.285714285714286,1.6666666666666667,2.0,0.0,1.0,490.0,6.757142857142857,30.285714285714285,10.142857142857142,0.0359,0.026677893999999997,1.0,1.3333333333333333,5.571428571428571,4.428571428571429,1.0,1.0,1.8333333333333333,1.5,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2.3333333333333335,2.4285714285714284,1.1666666666666667,0.0,1.0,1.0,1.0,1.4,1.0,0.0,0.0,1.0,0.0,0.0,-0.3956074937257126,20.851441923576704
"Copa Libertadores, Group D",Botafogo,Júnior Santos,F,Brazil,"R$ 25.560.000,00",188.0,30.0,20.333333333333332,15.833333333333334,1.25,1.3333333333333333,0.5,1.0,528.0,6.95,40.5,14.0,0.32609999999999995,0.21439372166666668,3.0,2.3333333333333335,7.833333333333333,6.833333333333333,3.0,1.5,2.3333333333333335,2.4,1.8,1.5,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.5,1.0,2.3333333333333335,1.0,1.4,1.6,1.0,1.0,0.0,1.75,0.0,0.0,0.39402947097925395,76.16714475747281
"Copa Libertadores, Group F",Liverpool UY,Luciano Rodríguez,F,Uruguay,"R$ 51.120.000,00",179.0,21.0,17.4,11.8,1.5,1.0,0.0,1.0,450.0,6.82,45.0,18.0,0.19908,0.028059075000000003,3.0,2.0,10.8,7.6,1.25,2.0,2.0,3.6,2.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.3333333333333335,0.0,2.0,2.0,2.0,2.8,1.0,0.0,0.0,1.0,0.0,0.0,-0.13351269341321156,39.21172485918186
"Copa Libertadores, Group A",Colo Colo,Marcos Bolados,F,Chile,"R$ 4.792.500,00",171.0,28.0,13.9,10.7,1.4,1.0,0.0,0.0,528.0,6.640000000000001,27.7,9.6,0.10369999999999999,0.034976598750000004,1.5,1.0,5.6,3.3333333333333335,1.0,2.0,2.0,1.2,2.2857142857142856,2.75,1.5,1.0,0.0,0.0,0.0,1.5,2.5714285714285716,2.5,0.0,1.3333333333333333,2.0,1.3333333333333333,2.8333333333333335,1.0,0.0,0.0,0.0,0.0,0.0,-0.693263827582608,0.0
"Copa Sudamericana, Group D",Nacional Potosí,Martín Prost,F,Argentina,"R$ 958.500,00",175.0,36.0,16.5,13.833333333333334,1.25,1.0,1.0,1.0,480.0,6.866666666666667,25.333333333333332,5.333333333333333,0.0,0.0,1.6666666666666667,1.0,2.0,2.5,1.0,1.0,0.0,2.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5,1.8,2.0,2.0,1.5,1.5,1.0,0.0,1.6666666666666667,0.0,0.0,-0.07078787237487856,43.60572832653742
"Copa Sudamericana, Group B",Cruzeiro,Matheus Pereira,F,Brazil,"R$ 54.315.000,00",175.0,28.0,42.25,35.125,3.125,2.3333333333333335,0.3333333333333333,1.0,631.0,7.5625,59.875,14.625,0.0,0.0,1.0,1.6666666666666667,3.0,4.625,1.25,0.0,2.25,1.875,1.6666666666666667,5.25,1.8333333333333333,1.0,0.0,0.0,0.0,1.3333333333333333,2.8333333333333335,1.5,1.0,1.75,1.0,2.5,1.0,1.5,1.0,0.0,1.0,0.0,0.0,0.35388230510298824,73.35475273873747
"Copa Libertadores, Group C",Huachipato,Maximiliano Rodríguez,F,Chile,"R$ 7.668.000,00",185.0,24.0,14.2,9.7,1.3333333333333333,1.0,0.0,1.0,705.0,6.709999999999999,28.3,10.0,0.23138333333333336,0.05168262333333334,3.6666666666666665,2.2,7.7,4.7,1.1666666666666667,2.3333333333333335,1.25,2.6666666666666665,1.8333333333333333,1.2857142857142858,0.0,1.0,0.0,0.0,0.0,1.5,2.125,1.0,1.0,1.6666666666666667,1.5,1.5,2.2,1.3333333333333333,0.0,0.0,1.0,0.0,0.0,-0.18345270654761694,35.7133236323652
"Copa Sudamericana, Group H",Racing Club,Maximiliano Salas,F,Argentina,"R$ 15.975.000,00",173.0,26.0,14.75,10.625,1.4,1.0,0.16666666666666666,1.0,569.0,7.25,31.625,9.75,0.0,0.0,2.4285714285714284,2.25,5.75,5.5,2.0,1.6,2.1666666666666665,2.375,1.6666666666666667,2.0,1.0,0.0,0.0,0.0,0.0,1.1666666666666667,1.8,1.0,1.5,1.3333333333333333,0.0,1.75,2.0,1.4,2.0,1.0,1.0,0.0,0.0,0.31565214715242007,70.67665109075209
"Copa Libertadores, Group G",Peñarol,Maximiliano Silvera,F,Uruguay,"R$ 11.502.000,00",176.0,27.0,17.22222222222222,14.11111111111111,1.6666666666666667,1.8,0.2,1.5,716.0,7.2555555555555555,31.666666666666668,9.333333333333334,0.2921222222222222,0.0823469,3.0,1.6666666666666667,4.625,4.125,1.8,1.0,1.2,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.2,1.5,2.0,1.1428571428571428,1.0,2.0,2.8333333333333335,1.0,1.0,0.0,1.5,0.0,0.0,0.2896252660114145,68.85341422718034
"Copa Libertadores, Group D",LDU,Michael Estrada,F,Ecuador,"R$ 7.668.000,00",188.0,28.0,16.666666666666668,11.833333333333334,2.0,2.0,0.0,1.0,472.0,6.766666666666667,35.833333333333336,13.166666666666666,0.23463333333333333,0.08252403333333333,2.1666666666666665,2.3333333333333335,7.833333333333333,6.333333333333333,1.5,1.0,1.0,2.2,1.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0,0.0,1.75,3.0,1.0,0.0,0.0,1.3333333333333333,0.0,0.0,-0.2165853154655929,33.392315838988615
"Copa Libertadores, Group H",River Plate,Miguel Borja,F,Colombia,"R$ 28.755.000,00",183.0,31.0,17.444444444444443,11.444444444444445,1.4285714285714286,1.3333333333333333,0.3333333333333333,1.5,788.0,7.422222222222222,31.22222222222222,10.88888888888889,0.5639444444444445,0.03183235555555555,3.142857142857143,2.25,5.777777777777778,4.555555555555555,1.8888888888888888,1.3333333333333333,1.4,1.5,1.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.125,1.6666666666666667,1.3333333333333333,1.8333333333333333,1.0,1.4285714285714286,1.5714285714285714,1.0,1.0,0.0,2.2,0.0,0.0,0.3832486523264495,75.41192610946098
"Copa Sudamericana, Group D",Boca Juniors,Miguel Merentiel,F,Uruguay,"R$ 44.730.000,00",176.0,28.0,19.6,14.6,1.6666666666666667,1.0,0.0,1.0,438.0,6.659999999999999,28.4,8.8,0.0,0.0,2.3333333333333335,1.0,4.75,1.6,1.0,1.0,1.0,1.0,2.0,3.5,2.0,0.0,0.0,0.0,0.0,1.0,1.75,1.0,2.0,1.0,0.0,1.6666666666666667,2.5,1.3333333333333333,1.0,0.0,1.0,0.0,0.0,-0.41828773480718945,19.262644119090883
"Copa Sudamericana, Group G",Deportivo Garcilaso,Pablo Erustes,F,Argentina,"R$ 2.236.500,00",175.0,30.0,16.0,12.0,1.8333333333333333,1.3333333333333333,0.0,1.0,440.0,7.0,28.833333333333332,9.166666666666666,0.0,0.0,3.0,1.5,4.833333333333333,3.4,1.25,1.0,1.3333333333333333,1.25,1.0,1.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.5,1.6666666666666667,2.0,1.75,1.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,-0.3921610466439505,21.092872671032563
"Copa Libertadores, Group G",Atlético Mineiro,Paulinho,F,Brazil,"R$ 108.630.000,00",175.0,24.0,33.888888888888886,30.333333333333332,2.0,1.6666666666666667,0.16666666666666666,1.2,797.0,7.455555555555555,49.333333333333336,8.88888888888889,0.6054444444444445,0.12043885555555556,1.1666666666666667,1.5,4.0,4.444444444444445,2.2857142857142856,1.3333333333333333,1.75,1.0,1.5,1.1666666666666667,1.0,1.0,0.0,0.0,0.0,1.3333333333333333,3.375,2.0,1.6,1.8,2.0,1.5,1.6,1.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.7342457659881644,100.0
"Copa Libertadores, Group E",Flamengo,Pedro,F,Brazil,"R$ 146.970.000,00",186.0,27.0,14.833333333333334,10.666666666666666,1.75,1.6666666666666667,0.6666666666666666,1.25,450.0,7.566666666666666,28.666666666666668,10.666666666666666,0.8926000000000001,0.10897404000000002,1.25,1.3333333333333333,4.5,3.3333333333333335,2.25,1.0,1.3333333333333333,1.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.75,1.0,1.3333333333333333,1.0,1.75,3.25,1.0,1.0,0.0,3.0,0.0,0.0,0.7085269801794349,98.1983458517854
"Copa Sudamericana, Group C",Internacional,Rafael Borré,F,Colombia,"R$ 51.120.000,00",174.0,29.0,20.0,15.6,1.5,1.5,0.0,1.0,450.0,6.88,38.0,12.2,0.0,0.0,3.0,2.75,8.6,3.6,1.75,0.0,1.5,1.5,2.8,2.3333333333333335,2.0,1.0,0.0,0.0,0.0,1.0,1.3333333333333333,1.0,1.5,2.0,0.0,1.6666666666666667,4.0,1.0,0.0,0.0,2.0,0.0,0.0,-0.4894029231467691,14.280878065828004
"Copa Sudamericana, Group E",Danubio,Sebastián Fernández,F,Uruguay,"R$ 159.750,00",167.0,39.0,18.166666666666668,13.333333333333334,1.2,1.0,0.0,1.0,498.0,7.033333333333334,29.833333333333332,9.5,0.0,0.0,2.4,1.25,4.0,4.0,1.2,1.0,2.0,1.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.25,1.0,1.0,1.0,1.5,1.0,1.6666666666666667,2.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.40659680035249157,20.081618261706218
"Copa Sudamericana, Group H",Red Bull Bragantino,Thiago Borbas,F,Uruguay,"R$ 44.730.000,00",181.0,22.0,9.666666666666666,6.111111111111111,1.0,1.0,0.0,1.5,638.0,7.033333333333334,19.444444444444443,7.444444444444445,0.0,0.0,2.7777777777777777,2.4444444444444446,5.333333333333333,3.7777777777777777,1.5,1.2,1.0,1.5,1.75,1.5,0.0,0.0,0.0,0.0,0.0,1.5,2.0,1.0,0.0,1.2,1.0,1.0,1.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.19830273067843854,62.45608171577202
"Copa Sudamericana, Group G",Lanús,Walter Bou,F,Argentina,"R$ 10.863.000,00",174.0,31.0,25.77777777777778,18.333333333333332,1.7142857142857142,1.25,0.0,1.4,743.0,7.466666666666667,42.666666666666664,14.0,0.0,0.0,2.25,1.4285714285714286,6.0,4.571428571428571,2.0,1.4285714285714286,2.0,1.5,1.4,1.8333333333333333,1.0,2.0,0.0,0.0,0.0,1.0,1.7142857142857142,1.6,1.5,1.75,1.0,1.7142857142857142,2.4444444444444446,1.75,1.0,0.0,1.0,0.0,0.0,0.040302178351302946,51.38781618265478
"Copa Sudamericana, Group A",Universidad César Vallejo,Yorleys Mena,F,Colombia,"R$ 4.153.500,00",182.0,33.0,12.333333333333334,9.333333333333334,1.3333333333333333,1.3333333333333333,0.0,1.0,427.0,6.783333333333334,26.0,8.333333333333334,0.0,0.0,2.3333333333333335,1.6666666666666667,4.333333333333333,3.2,1.0,2.0,1.2,1.0,1.5,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.5,2.0,1.0,2.3333333333333335,3.0,1.0,3.5,1.6666666666666667,0.0,0.0,2.0,0.0,0.0,-0.633213184704303,4.2066717553956545
"Copa Sudamericana, Group F",Corinthians,Yuri Alberto,F,Brazil,"R$ 70.290.000,00",183.0,23.0,13.375,9.75,1.0,1.0,0.4,1.2,578.0,7.237500000000001,24.75,8.25,0.0,0.0,1.75,2.6666666666666665,4.625,3.625,1.8333333333333333,1.0,1.0,1.1666666666666667,1.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,1.0,1.5,1.25,0.0,1.6666666666666667,2.0,1.5,1.0,0.0,1.0,0.0,0.0,0.24186618328015141,65.50779168661315
"Copa Sudamericana, Group F",Corinthians,Ángel Romero,F,Paraguay,"R$ 9.585.000,00",177.0,32.0,14.25,10.875,2.0,2.0,0.5,1.5,424.0,7.075,23.625,6.0,0.0,0.0,1.2857142857142858,1.5,3.0,2.2857142857142856,2.0,1.0,1.0,1.6,2.0,1.75,1.0,0.0,0.0,0.0,0.0,1.0,1.25,1.0,1.6666666666666667,1.5,1.5,2.0,1.6,1.3333333333333333,1.3333333333333333,0.0,1.0,0.0,0.0,0.23204955897273077,64.82011684704409
"Copa Libertadores, Group C",Grêmio,Agustín Marchesín,G,Argentina,"R$ 5.112.000,00",188.0,36.0,23.375,14.5,13.375,4.75,0.0,0.0,720.0,7.0375000000000005,30.875,9.125,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09996249999999997,0.0,-0.005394023520590257,36.342075043337665
"Copa Libertadores, Group E",Flamengo,Agustín Rossi,G,Argentina,"R$ 44.730.000,00",193.0,29.0,32.6,22.9,16.5,6.8,0.0,0.0,900.0,7.18,42.2,10.6,0.0236,0.0,1.0,1.0,1.0,1.0,0.0,1.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.142857142857143,3.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.13615000000000002,0.0,0.528179432151719,63.7017296663798
"Copa Sudamericana, Group A",Club Always Ready,Alain Baroja,G,Venezuela,"R$ 1.278.000,00",182.0,34.0,20.166666666666668,15.0,8.833333333333334,4.4,0.0,0.0,540.0,6.783333333333334,26.833333333333332,6.2,0.0,0.0,0.0,1.0,0.0,1.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28251390560584316,22.1324021624456
"Copa Libertadores, Group D",LDU,Alexander Domínguez,G,Ecuador,"R$ 639.000,00",195.0,37.0,18.833333333333332,14.166666666666666,9.666666666666666,5.0,0.0,0.0,540.0,6.816666666666666,26.0,4.833333333333333,0.0,0.00550387,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.25,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15055,0.0,-0.33611510116938714,19.38393298278433
"Copa Libertadores, Group A",Colo Colo,Brayan Cortés,G,Chile,"R$ 19.170.000,00",186.0,29.0,32.3,24.2,14.0,6.1,0.0,0.0,900.0,6.95,40.2,8.3,0.0,0.00593603,0.0,1.0,0.0,1.0,0.0,1.25,1.0,1.0,0.0,0.0,0.0,0.0,1.6,1.1111111111111112,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.025449999999999993,0.0,-0.19346408800470655,26.698544326961887
"Copa Sudamericana, Group C",Delfín,Brian Heras,G,Ecuador,"R$ 3.834.000,00",180.0,29.0,17.666666666666668,11.166666666666666,10.666666666666666,4.333333333333333,0.0,0.0,495.0,6.933333333333334,23.833333333333332,6.5,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,2.3333333333333335,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4274871459171419,14.698715680604622
"Copa Sudamericana, Group A",Universidad César Vallejo,Carlos Grados,G,Peru,"R$ 2.875.500,00",182.0,29.0,25.5,17.666666666666668,12.666666666666666,5.0,0.0,0.0,540.0,7.2,36.166666666666664,8.0,0.0,0.0,1.0,1.0,1.0,1.5,0.0,1.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.5,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34880350131465465,54.504001662453796
